"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"6328","Horsez","DS","2006","Simulation","Ubisoft",0.38,0.01,0,0.03,0.42
"6329","Blazing Angels: Squadrons of WWII","X360","2006","Simulation","Ubisoft",0.36,0.03,0,0.03,0.42
"6330","Black","XB","2006","Shooter","Electronic Arts",0.31,0.09,0,0.01,0.42
"6331","Double Pack: Finding Nemo / The Incredibles","XB","2006","Action","THQ",0.31,0.09,0,0.01,0.42
"6332","X-Men: The Official Game","PS2","2006","Action","Activision",0.2,0.16,0,0.05,0.41
"6333","Battlefield 2: Modern Combat","X360","2006","Shooter","Electronic Arts",0.35,0.02,0.01,0.03,0.41
"6334","Buzz! Junior: Jungle Party","PS2","2006","Misc","Sony Computer Entertainment",0.2,0.16,0,0.05,0.41
"6335","Marvel: Ultimate Alliance","Wii","2006","Role-Playing","Activision",0.37,0.01,0,0.03,0.41
"6336","Rampage: Total Destruction","GC","2006","Action","Midway Games",0.31,0.08,0,0.01,0.4
"6337","Mother 3","GBA","2006","Role-Playing","Nintendo",0,0,0.39,0.01,0.4
"6338","Hitman: Blood Money","X360","2006","Action","Eidos Interactive",0.29,0.06,0.01,0.03,0.4
"6339","LocoRoco","PSP","2006","Platform","Sony Computer Entertainment",0.14,0.05,0.16,0.04,0.39
"6340","Marvel: Ultimate Alliance","PS3","2006","Role-Playing","Activision",0.33,0.02,0,0.04,0.39
"6341","Ice Age 2: The Meltdown","PS2","2006","Platform","Vivendi Games",0.19,0.15,0,0.05,0.39
"6342","Tomb Raider: Legend","X360","2006","Action","Eidos Interactive",0.27,0.08,0.01,0.03,0.39
"6343","Elite Beat Agents","DS","2006","Misc","Nintendo",0.31,0.03,0,0.03,0.38
"6344","NBA 2K7","PS3","2006","Sports","Take-Two Interactive",0.3,0.04,0,0.04,0.38
"6345","The Legend of Spyro: A New Beginning","DS","2006","Platform","Vivendi Games",0.34,0.01,0,0.03,0.38
"6346","Super Dragon Ball Z","PS2","2006","Fighting","Atari",0.09,0.07,0.19,0.02,0.37
"6347","Major League Baseball 2K6","X360","2006","Sports","Spike",0.34,0,0,0.03,0.37
"6348","Petz: Catz 2","PS2","2006","Simulation","Ubisoft",0.18,0.14,0,0.05,0.37
"6349","Rampage: Total Destruction","PS2","2006","Action","Midway Games",0.18,0.14,0,0.05,0.37
"6350","Marvel: Ultimate Alliance","PSP","2006","Role-Playing","Activision",0.33,0,0,0.03,0.37
"6351","FIFA Street 2","PS2","2006","Sports","Electronic Arts",0.17,0.13,0.02,0.04,0.37
"6352","Xenosaga Episode III: Also sprach Zarathustra","PS2","2006","Role-Playing","Namco Bandai Games",0.09,0.07,0.18,0.02,0.37
"6353","NCAA Football 07","PSP","2006","Sports","Electronic Arts",0.34,0,0,0.03,0.37
"6354","Valkyrie Profile: Lenneth","PSP","2006","Role-Playing","Square Enix",0.17,0.01,0.16,0.02,0.36
"6355","Trauma Center: Second Opinion","Wii","2006","Simulation","Nintendo",0.28,0.02,0.03,0.03,0.35
"6356","Suikoden V","PS2","2006","Role-Playing","Konami Digital Entertainment",0.08,0.06,0.19,0.02,0.35
"6357","Jikkyou Powerful Pro Yakyuu 13","PS2","2006","Sports","Konami Digital Entertainment",0,0,0.35,0,0.35
"6358","Need for Speed Carbon","GC","2006","Racing","Electronic Arts",0.27,0.07,0,0.01,0.35
"6359","MLB 06: The Show","PSP","2006","Sports","Sony Computer Entertainment",0.32,0,0,0.03,0.35
"6360","Over the Hedge","GC","2006","Platform","Activision",0.27,0.07,0,0.01,0.35
"6361","Dynasty Warriors 5 Empires","PS2","2006","Action","Tecmo Koei",0.11,0.09,0.12,0.03,0.34
"6362","F.E.A.R.","X360","2006","Shooter","Vivendi Games",0.28,0.03,0,0.03,0.34
"6363","Tenchu Z","X360","2006","Action","Microsoft Game Studios",0.27,0.02,0.02,0.03,0.34
"6364","MVP 06 NCAA Baseball","XB","2006","Sports","Electronic Arts",0.25,0.07,0,0.01,0.34
"6365","Avatar: The Last Airbender","DS","2006","Adventure","THQ",0.3,0.01,0,0.03,0.34
"6366","Tom Clancy's Ghost Recon Advanced Warfighter","XB","2006","Shooter","Ubisoft",0.21,0.11,0,0.01,0.33
"6367","Street Fighter Alpha 3 MAX","PSP","2006","Fighting","Capcom",0.27,0.01,0.02,0.03,0.33
"6368","Untold Legends: The Warriors Code","PSP","2006","Role-Playing","Ubisoft",0.14,0.12,0,0.08,0.33
"6369","Jeanne d'Arc","PSP","2006","Role-Playing","Sony Computer Entertainment",0.21,0,0.1,0.02,0.33
"6370","Capcom Classics Collection Reloaded","PSP","2006","Misc","Capcom",0.26,0,0.03,0.03,0.33
"6371","Fight Night Round 3","XB","2006","Fighting","Electronic Arts",0.26,0.06,0,0.01,0.33
"6372","Disgaea 2: Cursed Memories","PS2","2006","Role-Playing","Tecmo Koei",0.09,0.07,0.15,0.02,0.33
"6373","Elebits","Wii","2006","Action","Konami Digital Entertainment",0.22,0.01,0.08,0.02,0.33
"6374","SpongeBob SquarePants: Creature from the Krusty Krab","GC","2006","Platform","THQ",0.25,0.07,0,0.01,0.33
"6375","Teen Titans","GC","2006","Action","THQ",0.25,0.07,0,0.01,0.33
"6376","Bleach: Shattered Blade","Wii","2006","Fighting","Sega",0.22,0.01,0.08,0.02,0.33
"6377","Major League Baseball 2K6","XB","2006","Sports","Take-Two Interactive",0.24,0.07,0,0.01,0.33
"6378","Test Drive Unlimited","X360","2006","Racing","Atari",0.23,0.04,0.02,0.03,0.32
"6379","Prey","X360","2006","Shooter","Take-Two Interactive",0.27,0.03,0,0.03,0.32
"6380","Happy Feet","DS","2006","Action","Midway Games",0.27,0.01,0,0.02,0.31
"6381","Naruto: Ninja Destiny (US sales)","DS","2006","Fighting","Namco Bandai Games",0.31,0,0,0,0.31
"6382","Lord of the Rings: Battle for Middle-Earth","X360","2006","Strategy","Electronic Arts",0.28,0,0,0.02,0.31
"6383","Math Play","DS","2006","Puzzle","Ubisoft",0.28,0,0,0.02,0.31
"6384","Nicktoons: Battle for Volcano Island","DS","2006","Action","THQ",0.28,0,0,0.02,0.3
"6385","Lumines ll","PSP","2006","Puzzle","Disney Interactive Studios",0.12,0.12,0,0.07,0.3
"6386","1701 A.D.","PC","2006","Simulation","Deep Silver",0,0.25,0,0.05,0.3
"6387","Rhythm Tengoku","GBA","2006","Misc","Nintendo",0,0,0.3,0.01,0.3
"6388","24: The Game","PS2","2006","Adventure","Sony Computer Entertainment",0.15,0.12,0,0.04,0.3
"6389","Nounai Aeshe: IQ Suppli DS","DS","2006","Misc","Spike",0,0,0.3,0,0.3
"6390","N3: Ninety-Nine Nights","X360","2006","Action","Microsoft Game Studios",0.2,0.03,0.05,0.02,0.3
"6391","Capcom Classics Collection Remixed","PSP","2006","Misc","Capcom",0.27,0,0,0.03,0.3
"6392","The Sims 2: Pets","PS2","2006","Simulation","Electronic Arts",0.02,0.01,0,0.27,0.3
"6393","Mega Man ZX","DS","2006","Platform","Capcom",0.18,0,0.1,0.02,0.3
"6394","Dragon Ball Z: Budokai Tenkaichi 2","Wii","2006","Fighting","Atari",0.24,0.03,0,0.02,0.3
"6395","Syphon Filter: Dark Mirror","PSP","2006","Shooter","Sony Computer Entertainment",0.26,0.01,0,0.03,0.29
"6396","Tom and Jerry Tales","DS","2006","Platform","Warner Bros. Interactive Entertainment",0.21,0.06,0,0.02,0.29
"6397","Atelier Iris 3: Grand Phantasm (US Sales)","PS2","2006","Role-Playing","Tecmo Koei",0.14,0.11,0,0.04,0.29
"6398","Dragon Quest: Shounen Yangus to Fushigi no Dungeon","PS2","2006","Role-Playing","Square Enix",0,0,0.29,0,0.29
"6399","Yu-Gi-Oh! Double Pack","GBA","2006","Role-Playing","Konami Digital Entertainment",0.2,0.08,0,0.01,0.28
"6400","Chromehounds","X360","2006","Simulation","Sega",0.24,0,0.01,0.02,0.28
"6401","Pirates of the Caribbean: Dead Man's Chest","PSP","2006","Adventure","Disney Interactive Studios",0.25,0.01,0,0.02,0.28
"6402","Avatar: The Last Airbender","Wii","2006","Adventure","THQ",0.24,0.02,0,0.02,0.28
"6403","Final Fantasy VI Advance","GBA","2006","Role-Playing","Nintendo",0,0,0.28,0.01,0.28
"6404","Carol Vorderman's Sudoku","PS2","2006","Puzzle","Xplosiv",0,0.23,0,0.05,0.28
"6405","Driver: Parallel Lines","PS2","2006","Racing","Atari",0.12,0.1,0.03,0.03,0.28
"6406","Wild ARMs 5","PS2","2006","Role-Playing","505 Games",0.14,0.11,0,0.04,0.28
"6407","Over the Hedge","DS","2006","Platform","Activision",0.25,0.01,0,0.02,0.28
"6408","Puyo Puyo! 15th Anniversary","DS","2006","Puzzle","Sega",0,0,0.28,0,0.28
"6409","FIFA Soccer 07","X360","2006","Sports","Electronic Arts",0.24,0.01,0,0.02,0.28
"6410","Resident Evil: Deadly Silence","DS","2006","Action","Capcom",0.12,0.03,0.11,0.01,0.27
"6411","SD Gundam G Generation Portable","PSP","2006","Strategy","Namco Bandai Games",0,0,0.27,0,0.27
"6412","Tiger Woods PGA Tour 07","PSP","2006","Sports","Electronic Arts",0.2,0.04,0,0.04,0.27
"6413","NHL 07","X360","2006","Sports","Electronic Arts",0.25,0.01,0,0.02,0.27
"6414","Over the Hedge","GBA","2006","Platform","Activision",0.19,0.07,0,0,0.27
"6415","The Sims 2: Pets","GC","2006","Simulation","Electronic Arts",0.21,0.05,0,0.01,0.27
"6416","NFL Street 3","PSP","2006","Sports","Electronic Arts",0.24,0,0,0.02,0.27
"6417","Superman Returns","X360","2006","Action","Electronic Arts",0.23,0.02,0,0.02,0.27
"6418","And1 Streetball","PS2","2006","Action","Ubisoft",0.13,0.1,0,0.03,0.27
"6419","NBA 07","PS3","2006","Sports","Sony Computer Entertainment",0.24,0,0.01,0.02,0.26
"6420","MLB SlugFest 2006","PS2","2006","Sports","Midway Games",0.13,0.1,0,0.03,0.26
"6421","Sengoku Basara 2","PS2","2006","Action","Capcom",0,0,0.26,0,0.26
"6422","Naruto: Ultimate Ninja Heroes","PSP","2006","Fighting","Namco Bandai Games",0.26,0,0,0,0.26
"6423","Final Fantasy V Advance","GBA","2006","Role-Playing","Nintendo",0,0,0.26,0.01,0.26
"6424","The Elder Scrolls IV: Oblivion","PC","2006","Role-Playing","Take-Two Interactive",0.01,0.2,0,0.05,0.26
"6425","Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006","GBA","2006","Misc","Konami Digital Entertainment",0.14,0.05,0.07,0.01,0.26
"6426","Dead or Alive Xtreme 2","X360","2006","Sports","Tecmo Koei",0.15,0.03,0.06,0.02,0.26
"6427","Pirates of the Caribbean: Dead Man's Chest","DS","2006","Adventure","Disney Interactive Studios",0.23,0.01,0,0.02,0.26
"6428","Teen Titans","PS2","2006","Action","THQ",0.12,0.1,0,0.03,0.25
"6429","Ice Age 2: The Meltdown","GBA","2006","Platform","Vivendi Games",0.18,0.07,0,0,0.25
"6430","The Suite Life of Zack & Cody: Tipton Trouble","DS","2006","Action","Disney Interactive Studios",0.23,0,0,0.02,0.25
"6431","Happy Feet","GC","2006","Action","Midway Games",0.2,0.05,0,0.01,0.25
"6432","Cars","X360","2006","Racing","THQ",0.22,0.02,0,0.02,0.25
"6433","The Outfit","X360","2006","Action","THQ",0.21,0.02,0,0.02,0.25
"6434","Freshly-Picked: Tingle's Rosy Rupeeland","DS","2006","Role-Playing","Nintendo",0,0.01,0.24,0,0.25
"6435","Far Cry Instincts Predator","X360","2006","Shooter","Ubisoft",0.2,0.03,0,0.02,0.25
"6436","Pirates of the Caribbean: The Legend of Jack Sparrow","PS2","2006","Adventure","Ubisoft",0.12,0.09,0,0.03,0.25
"6437","Digimon World: Data Squad","PS2","2006","Role-Playing","Namco Bandai Games",0.12,0.09,0,0.03,0.24
"6438","That's So Raven: Psychic on the Scene","DS","2006","Adventure","Disney Interactive Studios",0.23,0,0,0.02,0.24
"6439","Marvel vs. Capcom Origins","PS2","2006","Fighting","Capcom",0.11,0.08,0.02,0.03,0.24
"6440","Final Fantasy Fables: Chocobo Tales","DS","2006","Adventure","Ubisoft",0.11,0.01,0.12,0.01,0.24
"6441","Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE","PS2","2006","Misc","Sega",0,0,0.24,0,0.24
"6442","Valhalla Knights","PSP","2006","Role-Playing","Rising Star Games",0.15,0,0.07,0.01,0.24
"6443","The Godfather (US & Others sales)","X360","2006","Action","Electronic Arts",0.2,0.02,0,0.02,0.24
"6444","FIFA World Cup Germany 2006","XB","2006","Sports","Electronic Arts",0.18,0.05,0,0.01,0.24
"6445","Lunar Knights","DS","2006","Role-Playing","Konami Digital Entertainment",0.17,0.01,0.04,0.02,0.24
"6446","Naruto: Path of the Ninja 2","DS","2006","Role-Playing","Takara Tomy",0.22,0,0,0.02,0.23
"6447","Mobile Suit Gundam: Climax U.C.","PS2","2006","Action","Namco Bandai Games",0,0,0.23,0,0.23
"6448","Let's Make a Soccer Team!","PS2","2006","Sports","Sega",0,0,0.23,0,0.23
"6449","Age of Empires: The Age of Kings","DS","2006","Strategy","THQ",0.19,0.02,0,0.02,0.23
"6450","Super Swing Golf","Wii","2006","Sports","Nintendo",0.14,0.01,0.07,0.01,0.23
"6451","Final Fantasy XI: Treasures of Aht Urhgan","PS2","2006","Role-Playing","Square Enix",0.06,0.05,0.1,0.02,0.23
"6452",".hack//G.U. Vol.2//Reminisce","PS2","2006","Role-Playing","Namco Bandai Games",0.11,0.09,0,0.03,0.23
"6453","Disgaea: Afternoon of Darkness","PSP","2006","Role-Playing","Tecmo Koei",0.15,0.01,0.04,0.02,0.23
"6454","Digimon World DS (JP sales)","DS","2006","Role-Playing","Namco Bandai Games",0,0,0.23,0,0.23
"6455","Justice League Heroes","PSP","2006","Role-Playing","Eidos Interactive",0.2,0.01,0,0.02,0.22
"6456","Yu-Gi-Oh! GX: Spirit Caller (American Sales)","DS","2006","Misc","Konami Digital Entertainment",0.18,0.03,0,0.02,0.22
"6457","Rampage: Total Destruction","Wii","2006","Action","Midway Games",0.19,0.01,0,0.02,0.22
"6458","Tony Hawk's Downhill Jam","DS","2006","Sports","Activision",0.2,0,0,0.02,0.22
"6459","Full Auto","X360","2006","Shooter","Sega",0.19,0.01,0,0.02,0.22
"6460","Growlanser: Heritage of War","PS2","2006","Role-Playing","Rising Star Games",0.11,0.08,0,0.03,0.22
"6461","Madden NFL 07","DS","2006","Sports","Electronic Arts",0.2,0,0,0.02,0.22
"6462","Jikkyou Powerful Major League","PS2","2006","Sports","Konami Digital Entertainment",0,0,0.22,0,0.22
"6463","Over G Fighters","X360","2006","Simulation","Ubisoft",0.19,0.01,0,0.02,0.22
"6464","The Legend of Heroes: Trails in the Sky First Chapter","PSP","2006","Role-Playing","Ghostlight",0.1,0.03,0.06,0.03,0.21
"6465","College Hoops 2K7","X360","2006","Sports","Take-Two Interactive",0.2,0,0,0.02,0.21
"6466","Bratz: Forever Diamondz","GC","2006","Adventure","THQ",0.17,0.04,0,0.01,0.21
"6467","Momotarou Dentetsu 16","PS2","2006","Misc","Hudson Soft",0,0,0.21,0,0.21
"6468","J-League Winning Eleven 10 + Europa League 06-07","PS2","2006","Sports","Konami Digital Entertainment",0,0,0.21,0,0.21
"6469","Shin Megami Tensei: Persona 3 (jp sales)","PS2","2006","Role-Playing","Tecmo Koei",0,0,0.21,0,0.21
"6470","Heisei Kyouiku linkai DS","DS","2006","Misc","Namco Bandai Games",0,0,0.21,0,0.21
"6471","Need for Speed Carbon: Own the City","DS","2006","Racing","Electronic Arts",0.17,0.02,0,0.02,0.21
"6472","Thrillville","PSP","2006","Strategy","Atari",0.18,0,0,0.02,0.2
"6473","Mobile Suit Gundam: Crossfire","PS3","2006","Simulation","Namco Bandai Games",0.06,0,0.14,0.01,0.2
"6474","Midnight Club 3: DUB Edition Remix","XB","2006","Racing","Take-Two Interactive",0.15,0.04,0,0.01,0.2
"6475","The King of Fighters Collection: The Orochi Saga","PS2","2006","Fighting","Ignition Entertainment",0.1,0.08,0,0.03,0.2
"6476","Cars","XB","2006","Racing","THQ",0.15,0.04,0,0.01,0.2
"6477","NBA 07","PSP","2006","Sports","Sony Computer Entertainment",0.18,0,0,0.02,0.2
"6478","Untold Legends: Dark Kingdom","PS3","2006","Role-Playing","Electronic Arts",0.14,0.02,0.02,0.02,0.2
"6479","Tom Clancy's Splinter Cell: Essentials","PSP","2006","Shooter","Ubisoft",0.17,0.01,0,0.02,0.2
"6480","Armored Core 4","PS3","2006","Simulation","505 Games",0.09,0,0.09,0.01,0.2
"6481","Puzzle Challenge: Crosswords and More!","PSP","2006","Puzzle","Crave Entertainment",0.18,0,0,0.01,0.2
"6482","DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan","DS","2006","Misc","Shogakukan",0,0,0.2,0,0.2
"6483","Family Guy","PSP","2006","Action","Take-Two Interactive",0.18,0,0,0.02,0.2
"6484","The King of Fighters XI","PS2","2006","Fighting","Ignition Entertainment",0.07,0.06,0.04,0.02,0.19
"6485","Ice Age 2: The Meltdown","GC","2006","Platform","Vivendi Games",0.15,0.04,0,0.01,0.19
"6486","Enchanted Arms","X360","2006","Role-Playing","Ubisoft",0.16,0.02,0,0.02,0.19
"6487","Final Fantasy XI","X360","2006","Role-Playing","Square Enix",0.17,0.01,0,0.01,0.19
"6488","Naruto: Ninja Destiny","DS","2006","Fighting","Namco Bandai Games",0.02,0.01,0.16,0,0.19
"6489","Tamagotchi Party On!","Wii","2006","Misc","Namco Bandai Games",0.12,0,0.06,0.01,0.19
"6490","Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion","PS2","2006","Misc","D3Publisher",0,0,0.19,0,0.19
"6491","Phantasy Star Universe","PS2","2006","Role-Playing","Sega",0,0,0.19,0,0.19
"6492","The Legend of Spyro: A New Beginning","GC","2006","Platform","Vivendi Games",0.15,0.04,0,0.01,0.19
"6493","Sudoku Gridmaster (JP sales)","DS","2006","Puzzle","Nintendo",0,0,0.19,0,0.19
"6494","Samurai Warriors 2: Empires","PS2","2006","Action","Tecmo Koei",0,0,0.19,0,0.19
"6495","Magical Starsign (US sales)","DS","2006","Role-Playing","Nintendo",0.16,0.03,0,0,0.19
"6496","Tiger Woods PGA Tour 07","XB","2006","Sports","Electronic Arts",0.13,0.05,0,0.01,0.19
"6497","Happy Cooking","DS","2006","Simulation","Ubisoft",0.17,0,0,0.01,0.18
"6498","FIFA Soccer 07","GC","2006","Sports","Electronic Arts",0.14,0.04,0,0,0.18
"6499","A.C.E.: Another Century's Episode 2","PS2","2006","Simulation","Banpresto",0,0,0.18,0,0.18
"6500","Full Auto 2: Battlelines","PS3","2006","Racing","Sega",0.14,0.02,0,0.02,0.18
"6501","Tales of the Tempest","DS","2006","Role-Playing","Namco Bandai Games",0,0,0.18,0,0.18
"6502","Summon Night 4","PS2","2006","Role-Playing","Banpresto",0,0,0.18,0,0.18
"6503","Winning Eleven: Pro Evolution Soccer 2007","DS","2006","Sports","Konami Digital Entertainment",0,0,0.17,0,0.17
"6504","Open Season","GC","2006","Platform","Ubisoft",0.13,0.03,0,0,0.17
"6505","Major League Baseball 2K6","GC","2006","Sports","Take-Two Interactive",0.13,0.03,0,0,0.17
"6506","The Grim Adventures of Billy & Mandy","GC","2006","Action","Midway Games",0.13,0.03,0,0,0.17
"6507","X-Men: The Official Game","X360","2006","Action","Activision",0.16,0.01,0,0.01,0.17
"6508","Sudoku Gridmaster","DS","2006","Puzzle","Nintendo",0.13,0.03,0,0.01,0.17
"6509","Finding Nemo: Escape to the Big Blue","DS","2006","Action","THQ",0.12,0.04,0,0.01,0.17
"6510","Top Spin 2","X360","2006","Sports","Take-Two Interactive",0.15,0.01,0,0.01,0.17
"6511","NHL 07","PSP","2006","Sports","Electronic Arts",0.13,0.02,0,0.02,0.17
"6512",".hack//G.U. Vol.1//Rebirth","PS2","2006","Role-Playing","Namco Bandai Games",0,0,0.17,0,0.17
"6513","Custom Robo Arena","DS","2006","Fighting","Nintendo",0.02,0.02,0.12,0,0.17
"6514","Densetsu no Stafi 4","DS","2006","Platform","Nintendo",0,0,0.17,0,0.17
"6515","25 to Life","XB","2006","Shooter","Eidos Interactive",0.12,0.04,0,0.01,0.17
"6516","Dungeon Siege: Throne of Agony","PSP","2006","Role-Playing","Take-Two Interactive",0.13,0.02,0,0.02,0.16
"6517","Guilty Gear Judgment","PSP","2006","Fighting","Majesco Entertainment",0.13,0,0.02,0.01,0.16
"6518","Paws & Claws: Pet Resort","GBA","2006","Simulation","THQ",0.12,0.04,0,0,0.16
"6519","Curious George","GBA","2006","Action","Namco Bandai Games",0.12,0.04,0,0,0.16
"6520","Disney's American Dragon Jake Long: Attack of the Dark Dragon","DS","2006","Action","Disney Interactive Studios",0.15,0,0,0.01,0.16
"6521","Kamaitachi no Yoru × 3","PS2","2006","Adventure","Sega",0,0,0.16,0,0.16
"6522","Flushed Away","GC","2006","Platform","D3Publisher",0.12,0.03,0,0,0.16
"6523","Eragon","DS","2006","Action","Vivendi Games",0.13,0.02,0,0.01,0.16
"6524","Scarface: Money. Power. Respect.","PSP","2006","Strategy","Vivendi Games",0.15,0,0,0.01,0.16
"6525","Pro Yaky? Spirits 3","PS2","2006","Sports","Konami Digital Entertainment",0,0,0.16,0,0.16
"6526","World Series of Poker: Tournament of Champions 2007 Edition","X360","2006","Misc","Activision",0.15,0,0,0.01,0.16
"6527","Field Commander","PSP","2006","Strategy","Sony Online Entertainment",0.14,0,0,0.01,0.16
"6528","Culdcept SAGA","X360","2006","Role-Playing","Namco Bandai Games",0.12,0,0.03,0.01,0.16
"6529","Minna no DS Seminar: Kanpeki Kanji Ryoku","DS","2006","Misc","TDK Core",0,0,0.16,0,0.16
"6530","Innocent Life: A Futuristic Harvest Moon","PSP","2006","Simulation","Rising Star Games",0.08,0.03,0.03,0.02,0.16
"6531",".hack//G.U. Vol.2//Reminisce (jp sales)","PS2","2006","Role-Playing","Namco Bandai Games",0,0,0.16,0,0.16
"6532","Blitz: The League","X360","2006","Sports","Midway Games",0.15,0,0,0.01,0.16
"6533","FlatOut 2","PS2","2006","Racing","Empire Interactive",0.08,0.06,0,0.02,0.16
"6534","Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress","PSP","2006","Fighting","Atari",0.14,0,0,0.01,0.16
"6535","Monster House","DS","2006","Adventure","THQ",0.14,0.01,0,0.01,0.16
"6536","Bomberman","PSP","2006","Puzzle","Konami Digital Entertainment",0.14,0,0,0.01,0.15
"6537","FIFA Street 2","PSP","2006","Sports","Electronic Arts",0.07,0.06,0,0.03,0.15
"6538","Jikkyou Powerful Pro Yakyuu Portable","PSP","2006","Sports","Konami Digital Entertainment",0,0,0.15,0,0.15
"6539","Project Sylpheed: Arc of Deception","X360","2006","Shooter","Microsoft Game Studios",0.12,0.01,0.02,0.01,0.15
